ResponseID,Question,Response
R_brBsncrK2secV7v,Timing-Click Count.19,0
R_cIay1PiBWtSgPpr,Timing-Click Count.19,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.19,0
R_8finadprGjxTKTP,Timing-Click Count.19,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.19,0
R_249FSn3J0TI9ZWt,Timing-Click Count.19,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.19,0
R_20ntoiSqvPVfdTT,Timing-Click Count.19,0
R_4H1Izll8EGknlaJ,Timing-Click Count.19,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.19,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.19,0
R_3XikxXHI9f3RNY1,Timing-Click Count.19,0
R_bawhqfyJXOGMbZz,Timing-Click Count.19,0
R_9STal68um6rtI45,Timing-Click Count.19,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.19,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.19,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.19,0
R_eyQ92M2faxNQWFf,Timing-Click Count.19,0
R_7379KPKAfmA5Sy9,Timing-Click Count.19,0
R_8868VvS8DH4InYh,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_brBsncrK2secV7v,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_cIay1PiBWtSgPpr,"""TO /  PULVERIZE""B = positive     /         N = negative",1.0
R_4IrZFD1AjeRZm1T,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_8finadprGjxTKTP,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_ahZZOGMuJqHBtGd,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_249FSn3J0TI9ZWt,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_0H5BNGYtHbJlJLn,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_20ntoiSqvPVfdTT,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_4H1Izll8EGknlaJ,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_8hTzTWhIt3n7AHz,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_1MqpDS8VpRmCxGR,"""TO /  PULVERIZE""B = positive     /         N = negative",1.0
R_3XikxXHI9f3RNY1,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_bawhqfyJXOGMbZz,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_9STal68um6rtI45,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_3NMmCSjk8xZPyHH,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_6zMVC9kuhl7oD5j,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_9ua0FR0zNLyRqa9,"""TO /  PULVERIZE""B = positive     /         N = negative",
R_eyQ92M2faxNQWFf,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_7379KPKAfmA5Sy9,"""TO /  PULVERIZE""B = positive     /         N = negative",2.0
R_8868VvS8DH4InYh,Timing-First Click.20,0
R_brBsncrK2secV7v,Timing-First Click.20,0
R_cIay1PiBWtSgPpr,Timing-First Click.20,0
R_4IrZFD1AjeRZm1T,Timing-First Click.20,0
R_8finadprGjxTKTP,Timing-First Click.20,0
R_ahZZOGMuJqHBtGd,Timing-First Click.20,0
R_249FSn3J0TI9ZWt,Timing-First Click.20,0
R_0H5BNGYtHbJlJLn,Timing-First Click.20,0
R_20ntoiSqvPVfdTT,Timing-First Click.20,0
R_4H1Izll8EGknlaJ,Timing-First Click.20,0
R_8hTzTWhIt3n7AHz,Timing-First Click.20,0
R_1MqpDS8VpRmCxGR,Timing-First Click.20,0
R_3XikxXHI9f3RNY1,Timing-First Click.20,0
R_bawhqfyJXOGMbZz,Timing-First Click.20,0
R_9STal68um6rtI45,Timing-First Click.20,0
R_3NMmCSjk8xZPyHH,Timing-First Click.20,0
R_6zMVC9kuhl7oD5j,Timing-First Click.20,0
R_9ua0FR0zNLyRqa9,Timing-First Click.20,0
R_eyQ92M2faxNQWFf,Timing-First Click.20,0
R_7379KPKAfmA5Sy9,Timing-First Click.20,0
R_8868VvS8DH4InYh,Timing-Last Click.20,0
R_brBsncrK2secV7v,Timing-Last Click.20,0
R_cIay1PiBWtSgPpr,Timing-Last Click.20,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.20,0
R_8finadprGjxTKTP,Timing-Last Click.20,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.20,0
R_249FSn3J0TI9ZWt,Timing-Last Click.20,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.20,0
R_20ntoiSqvPVfdTT,Timing-Last Click.20,0
R_4H1Izll8EGknlaJ,Timing-Last Click.20,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.20,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.20,0
R_3XikxXHI9f3RNY1,Timing-Last Click.20,0
R_bawhqfyJXOGMbZz,Timing-Last Click.20,0
R_9STal68um6rtI45,Timing-Last Click.20,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.20,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.20,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.20,0
R_eyQ92M2faxNQWFf,Timing-Last Click.20,0
R_7379KPKAfmA5Sy9,Timing-Last Click.20,0
R_8868VvS8DH4InYh,Timing-Page Submit.20,0.73
R_brBsncrK2secV7v,Timing-Page Submit.20,0.88
R_cIay1PiBWtSgPpr,Timing-Page Submit.20,0.789
R_4IrZFD1AjeRZm1T,Timing-Page Submit.20,1.252
R_8finadprGjxTKTP,Timing-Page Submit.20,0.89
R_ahZZOGMuJqHBtGd,Timing-Page Submit.20,1.004
R_249FSn3J0TI9ZWt,Timing-Page Submit.20,0.702
R_0H5BNGYtHbJlJLn,Timing-Page Submit.20,0.772
R_20ntoiSqvPVfdTT,Timing-Page Submit.20,1.068
R_4H1Izll8EGknlaJ,Timing-Page Submit.20,0.92
R_8hTzTWhIt3n7AHz,Timing-Page Submit.20,0.634
R_1MqpDS8VpRmCxGR,Timing-Page Submit.20,1.013
R_3XikxXHI9f3RNY1,Timing-Page Submit.20,1.058
R_bawhqfyJXOGMbZz,Timing-Page Submit.20,0.757
R_9STal68um6rtI45,Timing-Page Submit.20,1.734
R_3NMmCSjk8xZPyHH,Timing-Page Submit.20,1.414
R_6zMVC9kuhl7oD5j,Timing-Page Submit.20,0.776
R_9ua0FR0zNLyRqa9,Timing-Page Submit.20,2.006
R_eyQ92M2faxNQWFf,Timing-Page Submit.20,1.346
R_7379KPKAfmA5Sy9,Timing-Page Submit.20,0.886
R_8868VvS8DH4InYh,Timing-Click Count.20,0
R_brBsncrK2secV7v,Timing-Click Count.20,0
R_cIay1PiBWtSgPpr,Timing-Click Count.20,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.20,0
R_8finadprGjxTKTP,Timing-Click Count.20,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.20,0
R_249FSn3J0TI9ZWt,Timing-Click Count.20,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.20,0
R_20ntoiSqvPVfdTT,Timing-Click Count.20,0
R_4H1Izll8EGknlaJ,Timing-Click Count.20,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.20,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.20,0
R_3XikxXHI9f3RNY1,Timing-Click Count.20,0
R_bawhqfyJXOGMbZz,Timing-Click Count.20,0
R_9STal68um6rtI45,Timing-Click Count.20,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.20,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.20,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.20,0
R_eyQ92M2faxNQWFf,Timing-Click Count.20,0
R_7379KPKAfmA5Sy9,Timing-Click Count.20,0
R_8868VvS8DH4InYh,"""TO /  SMASH""B = positive     /         N = negative",2
R_brBsncrK2secV7v,"""TO /  SMASH""B = positive     /         N = negative",2
R_cIay1PiBWtSgPpr,"""TO /  SMASH""B = positive     /         N = negative",2
R_4IrZFD1AjeRZm1T,"""TO /  SMASH""B = positive     /         N = negative",2
R_8finadprGjxTKTP,"""TO /  SMASH""B = positive     /         N = negative",2
R_ahZZOGMuJqHBtGd,"""TO /  SMASH""B = positive     /         N = negative",2
R_249FSn3J0TI9ZWt,"""TO /  SMASH""B = positive     /         N = negative",2
R_0H5BNGYtHbJlJLn,"""TO /  SMASH""B = positive     /         N = negative",2
R_20ntoiSqvPVfdTT,"""TO /  SMASH""B = positive     /         N = negative",2
R_4H1Izll8EGknlaJ,"""TO /  SMASH""B = positive     /         N = negative",2
R_8hTzTWhIt3n7AHz,"""TO /  SMASH""B = positive     /         N = negative",2
R_1MqpDS8VpRmCxGR,"""TO /  SMASH""B = positive     /         N = negative",2
R_3XikxXHI9f3RNY1,"""TO /  SMASH""B = positive     /         N = negative",2
R_bawhqfyJXOGMbZz,"""TO /  SMASH""B = positive     /         N = negative",2
R_9STal68um6rtI45,"""TO /  SMASH""B = positive     /         N = negative",2
R_3NMmCSjk8xZPyHH,"""TO /  SMASH""B = positive     /         N = negative",2
R_6zMVC9kuhl7oD5j,"""TO /  SMASH""B = positive     /         N = negative",2
R_9ua0FR0zNLyRqa9,"""TO /  SMASH""B = positive     /         N = negative",2
R_eyQ92M2faxNQWFf,"""TO /  SMASH""B = positive     /         N = negative",2
R_7379KPKAfmA5Sy9,"""TO /  SMASH""B = positive     /         N = negative",2
R_8868VvS8DH4InYh,Timing-First Click.21,0
R_brBsncrK2secV7v,Timing-First Click.21,0
R_cIay1PiBWtSgPpr,Timing-First Click.21,0
R_4IrZFD1AjeRZm1T,Timing-First Click.21,0
R_8finadprGjxTKTP,Timing-First Click.21,0
R_ahZZOGMuJqHBtGd,Timing-First Click.21,0
R_249FSn3J0TI9ZWt,Timing-First Click.21,0
R_0H5BNGYtHbJlJLn,Timing-First Click.21,0
R_20ntoiSqvPVfdTT,Timing-First Click.21,0
R_4H1Izll8EGknlaJ,Timing-First Click.21,0
R_8hTzTWhIt3n7AHz,Timing-First Click.21,0
R_1MqpDS8VpRmCxGR,Timing-First Click.21,0
R_3XikxXHI9f3RNY1,Timing-First Click.21,0
R_bawhqfyJXOGMbZz,Timing-First Click.21,0
R_9STal68um6rtI45,Timing-First Click.21,0
R_3NMmCSjk8xZPyHH,Timing-First Click.21,0
R_6zMVC9kuhl7oD5j,Timing-First Click.21,0
R_9ua0FR0zNLyRqa9,Timing-First Click.21,0
R_eyQ92M2faxNQWFf,Timing-First Click.21,0
R_7379KPKAfmA5Sy9,Timing-First Click.21,0
R_8868VvS8DH4InYh,Timing-Last Click.21,0
R_brBsncrK2secV7v,Timing-Last Click.21,0
R_cIay1PiBWtSgPpr,Timing-Last Click.21,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.21,0
R_8finadprGjxTKTP,Timing-Last Click.21,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.21,0
R_249FSn3J0TI9ZWt,Timing-Last Click.21,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.21,0
R_20ntoiSqvPVfdTT,Timing-Last Click.21,0
R_4H1Izll8EGknlaJ,Timing-Last Click.21,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.21,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.21,0
R_3XikxXHI9f3RNY1,Timing-Last Click.21,0
R_bawhqfyJXOGMbZz,Timing-Last Click.21,0
R_9STal68um6rtI45,Timing-Last Click.21,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.21,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.21,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.21,0
R_eyQ92M2faxNQWFf,Timing-Last Click.21,0
R_7379KPKAfmA5Sy9,Timing-Last Click.21,0
R_8868VvS8DH4InYh,Timing-Page Submit.21,0.613
R_brBsncrK2secV7v,Timing-Page Submit.21,1.115
R_cIay1PiBWtSgPpr,Timing-Page Submit.21,0.991
R_4IrZFD1AjeRZm1T,Timing-Page Submit.21,0.807
R_8finadprGjxTKTP,Timing-Page Submit.21,1.105
R_ahZZOGMuJqHBtGd,Timing-Page Submit.21,1.193
R_249FSn3J0TI9ZWt,Timing-Page Submit.21,0.965
R_0H5BNGYtHbJlJLn,Timing-Page Submit.21,0.68
R_20ntoiSqvPVfdTT,Timing-Page Submit.21,1.079
R_4H1Izll8EGknlaJ,Timing-Page Submit.21,1.02
R_8hTzTWhIt3n7AHz,Timing-Page Submit.21,0.626
R_1MqpDS8VpRmCxGR,Timing-Page Submit.21,0.893
R_3XikxXHI9f3RNY1,Timing-Page Submit.21,0.91
R_bawhqfyJXOGMbZz,Timing-Page Submit.21,1.017
R_9STal68um6rtI45,Timing-Page Submit.21,1.43
R_3NMmCSjk8xZPyHH,Timing-Page Submit.21,1.798
R_6zMVC9kuhl7oD5j,Timing-Page Submit.21,0.547
R_9ua0FR0zNLyRqa9,Timing-Page Submit.21,0.714
R_eyQ92M2faxNQWFf,Timing-Page Submit.21,0.996
R_7379KPKAfmA5Sy9,Timing-Page Submit.21,0.799
R_8868VvS8DH4InYh,Timing-Click Count.21,0
R_brBsncrK2secV7v,Timing-Click Count.21,0
R_cIay1PiBWtSgPpr,Timing-Click Count.21,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.21,0
R_8finadprGjxTKTP,Timing-Click Count.21,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.21,0
R_249FSn3J0TI9ZWt,Timing-Click Count.21,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.21,0
R_20ntoiSqvPVfdTT,Timing-Click Count.21,0
R_4H1Izll8EGknlaJ,Timing-Click Count.21,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.21,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.21,0
R_3XikxXHI9f3RNY1,Timing-Click Count.21,0
R_bawhqfyJXOGMbZz,Timing-Click Count.21,0
R_9STal68um6rtI45,Timing-Click Count.21,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.21,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.21,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.21,0
R_eyQ92M2faxNQWFf,Timing-Click Count.21,0
R_7379KPKAfmA5Sy9,Timing-Click Count.21,0
R_8868VvS8DH4InYh,"""TO /  KNIFE""B = positive     /         N = negative",2
R_brBsncrK2secV7v,"""TO /  KNIFE""B = positive     /         N = negative",2
R_cIay1PiBWtSgPpr,"""TO /  KNIFE""B = positive     /         N = negative",2
R_4IrZFD1AjeRZm1T,"""TO /  KNIFE""B = positive     /         N = negative",2
R_8finadprGjxTKTP,"""TO /  KNIFE""B = positive     /         N = negative",2
R_ahZZOGMuJqHBtGd,"""TO /  KNIFE""B = positive     /         N = negative",2
R_249FSn3J0TI9ZWt,"""TO /  KNIFE""B = positive     /         N = negative",2
R_0H5BNGYtHbJlJLn,"""TO /  KNIFE""B = positive     /         N = negative",2
R_20ntoiSqvPVfdTT,"""TO /  KNIFE""B = positive     /         N = negative",2
R_4H1Izll8EGknlaJ,"""TO /  KNIFE""B = positive     /         N = negative",2
R_8hTzTWhIt3n7AHz,"""TO /  KNIFE""B = positive     /         N = negative",2
R_1MqpDS8VpRmCxGR,"""TO /  KNIFE""B = positive     /         N = negative",1
R_3XikxXHI9f3RNY1,"""TO /  KNIFE""B = positive     /         N = negative",2
R_bawhqfyJXOGMbZz,"""TO /  KNIFE""B = positive     /         N = negative",2
R_9STal68um6rtI45,"""TO /  KNIFE""B = positive     /         N = negative",2
R_3NMmCSjk8xZPyHH,"""TO /  KNIFE""B = positive     /         N = negative",2
R_6zMVC9kuhl7oD5j,"""TO /  KNIFE""B = positive     /         N = negative",2
R_9ua0FR0zNLyRqa9,"""TO /  KNIFE""B = positive     /         N = negative",2
R_eyQ92M2faxNQWFf,"""TO /  KNIFE""B = positive     /         N = negative",2
R_7379KPKAfmA5Sy9,"""TO /  KNIFE""B = positive     /         N = negative",2
R_8868VvS8DH4InYh,Timing-First Click.22,0
R_brBsncrK2secV7v,Timing-First Click.22,0
R_cIay1PiBWtSgPpr,Timing-First Click.22,0
R_4IrZFD1AjeRZm1T,Timing-First Click.22,0
R_8finadprGjxTKTP,Timing-First Click.22,0
R_ahZZOGMuJqHBtGd,Timing-First Click.22,0
R_249FSn3J0TI9ZWt,Timing-First Click.22,0
R_0H5BNGYtHbJlJLn,Timing-First Click.22,0
R_20ntoiSqvPVfdTT,Timing-First Click.22,0
R_4H1Izll8EGknlaJ,Timing-First Click.22,0
R_8hTzTWhIt3n7AHz,Timing-First Click.22,0
R_1MqpDS8VpRmCxGR,Timing-First Click.22,0
R_3XikxXHI9f3RNY1,Timing-First Click.22,0
R_bawhqfyJXOGMbZz,Timing-First Click.22,0
R_9STal68um6rtI45,Timing-First Click.22,0
R_3NMmCSjk8xZPyHH,Timing-First Click.22,0
R_6zMVC9kuhl7oD5j,Timing-First Click.22,0
R_9ua0FR0zNLyRqa9,Timing-First Click.22,0
R_eyQ92M2faxNQWFf,Timing-First Click.22,0
R_7379KPKAfmA5Sy9,Timing-First Click.22,0
R_8868VvS8DH4InYh,Timing-Last Click.22,0
R_brBsncrK2secV7v,Timing-Last Click.22,0
R_cIay1PiBWtSgPpr,Timing-Last Click.22,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.22,0
R_8finadprGjxTKTP,Timing-Last Click.22,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.22,0
R_249FSn3J0TI9ZWt,Timing-Last Click.22,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.22,0
R_20ntoiSqvPVfdTT,Timing-Last Click.22,0
R_4H1Izll8EGknlaJ,Timing-Last Click.22,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.22,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.22,0
R_3XikxXHI9f3RNY1,Timing-Last Click.22,0
R_bawhqfyJXOGMbZz,Timing-Last Click.22,0
R_9STal68um6rtI45,Timing-Last Click.22,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.22,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.22,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.22,0
R_eyQ92M2faxNQWFf,Timing-Last Click.22,0
R_7379KPKAfmA5Sy9,Timing-Last Click.22,0
R_8868VvS8DH4InYh,Timing-Page Submit.22,0.593
R_brBsncrK2secV7v,Timing-Page Submit.22,1.079
R_cIay1PiBWtSgPpr,Timing-Page Submit.22,0.871
R_4IrZFD1AjeRZm1T,Timing-Page Submit.22,0.875
R_8finadprGjxTKTP,Timing-Page Submit.22,1.005
R_ahZZOGMuJqHBtGd,Timing-Page Submit.22,0.635
R_249FSn3J0TI9ZWt,Timing-Page Submit.22,0.683
R_0H5BNGYtHbJlJLn,Timing-Page Submit.22,0.599
R_20ntoiSqvPVfdTT,Timing-Page Submit.22,1.087
R_4H1Izll8EGknlaJ,Timing-Page Submit.22,0.831
R_8hTzTWhIt3n7AHz,Timing-Page Submit.22,0.741
R_1MqpDS8VpRmCxGR,Timing-Page Submit.22,1.023
R_3XikxXHI9f3RNY1,Timing-Page Submit.22,1.01
R_bawhqfyJXOGMbZz,Timing-Page Submit.22,0.77
R_9STal68um6rtI45,Timing-Page Submit.22,1.32
R_3NMmCSjk8xZPyHH,Timing-Page Submit.22,1.356
R_6zMVC9kuhl7oD5j,Timing-Page Submit.22,0.73
R_9ua0FR0zNLyRqa9,Timing-Page Submit.22,0.849
R_eyQ92M2faxNQWFf,Timing-Page Submit.22,1.18
R_7379KPKAfmA5Sy9,Timing-Page Submit.22,0.688
R_8868VvS8DH4InYh,Timing-Click Count.22,0
R_brBsncrK2secV7v,Timing-Click Count.22,0
R_cIay1PiBWtSgPpr,Timing-Click Count.22,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.22,0
R_8finadprGjxTKTP,Timing-Click Count.22,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.22,0
R_249FSn3J0TI9ZWt,Timing-Click Count.22,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.22,0
R_20ntoiSqvPVfdTT,Timing-Click Count.22,0
R_4H1Izll8EGknlaJ,Timing-Click Count.22,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.22,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.22,0
R_3XikxXHI9f3RNY1,Timing-Click Count.22,0
R_bawhqfyJXOGMbZz,Timing-Click Count.22,0
R_9STal68um6rtI45,Timing-Click Count.22,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.22,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.22,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.22,0
R_eyQ92M2faxNQWFf,Timing-Click Count.22,0
R_7379KPKAfmA5Sy9,Timing-Click Count.22,0
R_8868VvS8DH4InYh,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_brBsncrK2secV7v,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_cIay1PiBWtSgPpr,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_4IrZFD1AjeRZm1T,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_8finadprGjxTKTP,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_ahZZOGMuJqHBtGd,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_249FSn3J0TI9ZWt,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_0H5BNGYtHbJlJLn,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_20ntoiSqvPVfdTT,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_4H1Izll8EGknlaJ,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_8hTzTWhIt3n7AHz,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_1MqpDS8VpRmCxGR,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_3XikxXHI9f3RNY1,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_bawhqfyJXOGMbZz,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_9STal68um6rtI45,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_3NMmCSjk8xZPyHH,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_6zMVC9kuhl7oD5j,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_9ua0FR0zNLyRqa9,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_eyQ92M2faxNQWFf,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_7379KPKAfmA5Sy9,"""TO /  SLAUGHTER""B = positive     /         N = negative",2
R_8868VvS8DH4InYh,Timing-First Click.23,0
R_brBsncrK2secV7v,Timing-First Click.23,0
R_cIay1PiBWtSgPpr,Timing-First Click.23,0
R_4IrZFD1AjeRZm1T,Timing-First Click.23,0
R_8finadprGjxTKTP,Timing-First Click.23,0
R_ahZZOGMuJqHBtGd,Timing-First Click.23,0
R_249FSn3J0TI9ZWt,Timing-First Click.23,0
R_0H5BNGYtHbJlJLn,Timing-First Click.23,0
R_20ntoiSqvPVfdTT,Timing-First Click.23,0
R_4H1Izll8EGknlaJ,Timing-First Click.23,0
R_8hTzTWhIt3n7AHz,Timing-First Click.23,0
R_1MqpDS8VpRmCxGR,Timing-First Click.23,0
R_3XikxXHI9f3RNY1,Timing-First Click.23,0
R_bawhqfyJXOGMbZz,Timing-First Click.23,0
R_9STal68um6rtI45,Timing-First Click.23,0
R_3NMmCSjk8xZPyHH,Timing-First Click.23,0
R_6zMVC9kuhl7oD5j,Timing-First Click.23,0
R_9ua0FR0zNLyRqa9,Timing-First Click.23,0
R_eyQ92M2faxNQWFf,Timing-First Click.23,0
R_7379KPKAfmA5Sy9,Timing-First Click.23,0
R_8868VvS8DH4InYh,Timing-Last Click.23,0
R_brBsncrK2secV7v,Timing-Last Click.23,0
R_cIay1PiBWtSgPpr,Timing-Last Click.23,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.23,0
R_8finadprGjxTKTP,Timing-Last Click.23,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.23,0
R_249FSn3J0TI9ZWt,Timing-Last Click.23,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.23,0
R_20ntoiSqvPVfdTT,Timing-Last Click.23,0
R_4H1Izll8EGknlaJ,Timing-Last Click.23,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.23,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.23,0
R_3XikxXHI9f3RNY1,Timing-Last Click.23,0
R_bawhqfyJXOGMbZz,Timing-Last Click.23,0
R_9STal68um6rtI45,Timing-Last Click.23,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.23,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.23,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.23,0
R_eyQ92M2faxNQWFf,Timing-Last Click.23,0
R_7379KPKAfmA5Sy9,Timing-Last Click.23,0
R_8868VvS8DH4InYh,Timing-Page Submit.23,0.596
R_brBsncrK2secV7v,Timing-Page Submit.23,0.851
R_cIay1PiBWtSgPpr,Timing-Page Submit.23,0.656
R_4IrZFD1AjeRZm1T,Timing-Page Submit.23,0.69
R_8finadprGjxTKTP,Timing-Page Submit.23,0.746
R_ahZZOGMuJqHBtGd,Timing-Page Submit.23,0.651
R_249FSn3J0TI9ZWt,Timing-Page Submit.23,0.748
R_0H5BNGYtHbJlJLn,Timing-Page Submit.23,0.679
R_20ntoiSqvPVfdTT,Timing-Page Submit.23,0.708
R_4H1Izll8EGknlaJ,Timing-Page Submit.23,0.964
R_8hTzTWhIt3n7AHz,Timing-Page Submit.23,0.86
R_1MqpDS8VpRmCxGR,Timing-Page Submit.23,0.704
R_3XikxXHI9f3RNY1,Timing-Page Submit.23,0.882
R_bawhqfyJXOGMbZz,Timing-Page Submit.23,0.665
R_9STal68um6rtI45,Timing-Page Submit.23,1.653
R_3NMmCSjk8xZPyHH,Timing-Page Submit.23,1.19
R_6zMVC9kuhl7oD5j,Timing-Page Submit.23,0.83
R_9ua0FR0zNLyRqa9,Timing-Page Submit.23,0.951
R_eyQ92M2faxNQWFf,Timing-Page Submit.23,1.003
R_7379KPKAfmA5Sy9,Timing-Page Submit.23,1.192
R_8868VvS8DH4InYh,Timing-Click Count.23,0
R_brBsncrK2secV7v,Timing-Click Count.23,0
R_cIay1PiBWtSgPpr,Timing-Click Count.23,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.23,0
R_8finadprGjxTKTP,Timing-Click Count.23,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.23,0
R_249FSn3J0TI9ZWt,Timing-Click Count.23,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.23,0
R_20ntoiSqvPVfdTT,Timing-Click Count.23,0
R_4H1Izll8EGknlaJ,Timing-Click Count.23,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.23,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.23,0
R_3XikxXHI9f3RNY1,Timing-Click Count.23,0
R_bawhqfyJXOGMbZz,Timing-Click Count.23,0
R_9STal68um6rtI45,Timing-Click Count.23,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.23,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.23,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.23,0
R_eyQ92M2faxNQWFf,Timing-Click Count.23,0
R_7379KPKAfmA5Sy9,Timing-Click Count.23,0
R_8868VvS8DH4InYh,"""TO /  SLASH""B = positive     /         N = negative",2
R_brBsncrK2secV7v,"""TO /  SLASH""B = positive     /         N = negative",2
R_cIay1PiBWtSgPpr,"""TO /  SLASH""B = positive     /         N = negative",1
R_4IrZFD1AjeRZm1T,"""TO /  SLASH""B = positive     /         N = negative",2
